충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
덕유산휴게소(하남방향),지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 무주군 안성면 통영대전고속도로 148,,한국자동차환경협회,1661-9408,35.8176313156,127.6458058760,2019-06-28,6450000,전라북도,
진안군청,지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 진안군 진안읍 중앙로 67,,한국자동차환경협회,1661-9408,35.7912538769,127.4246680188,2019-06-28,6450000,전라북도,
근로자종합복지관,지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 완주군 봉동읍 둔산3로 94,,한국자동차환경협회,1661-9408,35.9609127029,127.1284052014,2019-06-28,6450000,전라북도,
상관면사무소,지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 완주군 상관면 신리로 105,,한국자동차환경협회,1661-9408,35.7712700,127.2072959375,2019-06-28,6450000,전라북도,
김제시청,지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 김제시 중앙로 40,,한국자동차환경협회,1661-9408,35.8031230551,126.8798724787,2019-06-28,6450000,전라북도,
지리산휴게소(고서방향),지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 남원시 아영면 광주대구고속도로 75,,한국자동차환경협회,1661-9408,35.4840630583,127.5672776842,2019-06-28,6450000,전라북도,
지리산휴게소(옥포방향),지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 남원시 아영면 광주대구고속도로 76,,한국자동차환경협회,1661-9408,35.4819356121,127.5673597041,2019-06-28,6450000,전라북도,
춘향테마파크,지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 남원시 양림길 14-9,,한국자동차환경협회,1661-9408,35.4014626277,127.3869032089,2019-06-28,6450000,전라북도,
정읍녹두장군휴게소(순천방향),지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 정읍시 북면 정신로 135-61,,한국자동차환경협회,1661-9408,35.6014695448,126.8615816839,2019-06-28,6450000,전라북도,
정읍녹두장군휴게소(논산방향),지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 정읍시 북면 하북1길 227-17,,한국자동차환경협회,1661-9408,35.5999980902,126.8642724582,2019-06-28,6450000,전라북도,
칠보면사무소,지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 정읍시 칠보면 칠보중앙로 68,,한국자동차환경협회,1661-9408,35.6025799446,126.9935285863,2019-06-28,6450000,전라북도,
정읍시청,지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 정읍시 충정로 234,,한국자동차환경협회,1661-9408,35.5693267806,126.8562978590,2019-06-28,6450000,전라북도,
함열올림픽 스포츠센터,지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 익산시 함열읍 함낭로 511,,한국자동차환경협회,1661-9408,36.0750755256,126.9642621447,2019-06-28,6450000,전라북도,
여산휴게소(순천방향),지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 익산시 여산면 호남고속도로 191,,한국자동차환경협회,1661-9408,36.0484798938,127.1023388635,2019-06-28,6450000,전라북도,
군산예술의 전당,지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 군산시 백토로 203,,한국자동차환경협회,1661-9408,35.9607824384,126.7070384705,2019-06-28,6450000,전라북도,
군산휴게소(목포방향),관광지도 입간판 앞,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 군산시 성산면 서해안고속도로 141,,한국자동차환경협회,1661-9408,35.9802374863,126.8299296714,2019-06-28,6450000,전라북도,
군산휴게소(시흥방향),모정 앞 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 군산시 나포면 서해안고속도로 148,,한국자동차환경협회,1661-9408,36.0182557661,126.7978455574,2019-06-28,6450000,전라북도,
새만금경제자유구역사업단,지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 군산시 새만금북로 466,,한국자동차환경협회,1661-9408,35.9469349266,126.5856105284,2019-06-28,6450000,전라북도,
전주덕진공원 주차장,지상 주차장,전라북도,무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 전주시 덕진구 권삼득로 396,,한국자동차환경협회,1661-9408,35.8482974501,127.1204980,2019-06-28,6450000,전라북도,
이마트 전주점,지하 1층 주차장,전라북도,마트휴점일,10:00,00:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,전라북도 전주시 완산구 당산로 111,,한국자동차환경협회,1661-9408,35.8325640,127.1204650,2019-06-28,6450000,전라북도,
단양군청,외부주차장,충청북도,연중무휴,00:00,23:59,Y,N,,1,0,N,충청북도 단양군 단양읍 중앙1로 10,충청북도 단양군 단양읍 별곡리 300,충청북도 단양군청,043-420-2652,36.9845553737,128.3662993791,2019-08-16,4480000,충청북도 단양군,
단양관광안내소,외부주차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,1,N,충청북도 단양군 단양읍 다리안로 43,충청북도 단양군 단양읍 고수리 136-1,한국자동차환경협회,1661-9048,36.9864687,128.3759122514,2019-08-16,4480000,충청북도 단양군,
단양휴게소(부산방향),외부주차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,2,N,충청북도 단양군 적성면 기동2길 32-37,충청북도 단양군 적성면 기동리 산74-1,한국자동차환경협회,1661-9048,36.9953535112,128.287610235,2019-08-16,4480000,충청북도 단양군,
단양휴게소(춘천방향),외부자차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,2,N,충청북도 단양군 단성면 하방3길 100,충청북도 단양군 단성면 하방리 56,한국자동차환경협회,1661-9049,36.9427894089,128.322228299,2019-08-16,4480000,충청북도 단양군,
월악산국립공원단양분소,외부주차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,1,N,충청북도 단양군 단성면 상선암길 10,충청북도 단양군 단성면 가산리 776,한국자동차환경협회,1661-9050,36.873221113,128.292900671,2019-08-16,4480000,충청북도 단양군,
단성면사무소,외부자차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,1,N,충청북도 단양군 단성면 충혼로 16,충청북도 단양군 단성면 상방리 143-1,한국자동차환경협회,1661-9051,36.9367912067,128.3236107553,2019-08-16,4480000,충청북도 단양군,
대강면사무소,외부주차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,1,N,충청북도 단양군 대강면 대강로 74,충청북도 단양군 대강면 장림리 149-1,한국자동차환경협회,1661-9052,36.9224763953,128.3523435511,2019-08-16,4480000,충청북도 단양군,
가곡면사무소,외부자차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,1,N,충청북도 단양군 가곡면 남한강로 550,충청북도 단양군 가곡면 사평리 436-1,한국자동차환경협회,1661-9053,37.0286118388,128.3855092275,2019-08-16,4480000,충청북도 단양군,
영춘면사무소,외부주차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,1,N,충청북도 단양군 영춘면 온달평강3로 9,충청북도 단양군 영춘면 상리 395-5,한국자동차환경협회,1661-9054,37.0784951169,128.4878201722,2019-08-16,4480000,충청북도 단양군,
어상천면사무소,외부자차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,1,N,충청북도 단양군 어상천면 어상천로 928,충청북도 단양군 어상천면 임현리 446,한국자동차환경협회,1661-9055,37.1022911697,128.3588004709,2019-08-16,4480000,충청북도 단양군,
적성면사무소,외부주차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,1,N,충청북도 단양군 적성면 금수산로 957,충청북도 단양군 적성면 하리 357-2,한국자동차환경협회,1661-9056,36.9605709679,128.2931995704,2019-08-16,4480000,충청북도 단양군,
매포읍사무소,외부자차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,1,N,충청북도 단양군 매포읍 평동14길 12,충청북도 단양군 매포읍 평동리 277-2,한국전력,,37.0323209016,128.3034105512,2019-08-16,4480000,충청북도 단양군,
단양보건소,외부주차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,1,N,충청북도 단양군 단양읍 삼봉로 53,충청북도 단양군 단양읍 상진리 84,한국전력,,36.9816392353,128.3502768828,2019-08-16,4480000,충청북도 단양군,
도담삼봉,외부자차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,1,N,충청북도 단양군 매포읍 삼봉로 644-13,충청북도 단양군 매포읍 하괴리 84-1,한국전력,,37.0007407,128.3418349726,2019-08-16,4480000,충청북도 단양군,
대명단양리조트,외부주차장,충청북도,연중무휴,00:00,23:59,Y,N,1,2,0,N,충청북도 단양군 단양읍 삼봉로 187-17,충청북도 단양군 단양읍 상진리 4-1,포스코ICT,,36.9774549641,128.3619453265,2019-08-16,4480000,충청북도 단양군,
온달관광지,외부자차장,충청북도,연중무휴,00:00,23:59,N,Y,1,0,2,N,충청북도 단양군 영춘면 온달로 23,충청북도 단양군 영춘면 하리 147,한국자동차환경협회,1661-9056,37.0629556369,128.4929220757,2019-08-16,4480000,충청북도 단양군,
보령시청,"충청남도 보령시   성주산로 77 , 후문 왼편(명천동 269-4)",충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,충청남도 보령시 성주산로 77,충청남도 보령시 명천동 269-4,환경부(한국자동차환경협회),1661-9408,36.3326108,126.6121563,2019-09-07,4510000,충청남도 보령시,
대천휴게소(목포방향),충청남도 보령시 주교면 서해안고속도로 199 (주교리),충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,2,N,충청남도 보령시 주교면 서해안고속도로 199,충청남도 보령시 주교면 주교리 903-15,환경부(한국자동차환경협회),1661-9408,36.3730315903,126.55577952,2019-09-07,4510000,충청남도 보령시,
대천휴게소(시흥방향),충청남도 보령시 주교면 서해안고속도로 200 (주교리),충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,2,N,충청남도 보령시 주교면 서해안고속도로 200,충청남도 보령시 주교면 주교리 897-1,환경부(한국자동차환경협회),1661-9408,36.3743784662,126.558352754,2019-09-07,4510000,충청남도 보령시,
주교면 행정복지센터,충청남도 보령시 주교면 울계큰길 396,충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,3,N,충청남도 보령시 주교면 울계큰길 396,충청남도 보령시 주교면 주교리 92-2,환경부(한국자동차환경협회),1661-9408,36.3908447,126.5694441,2019-09-07,4510000,충청남도 보령시,
대천해수욕장 제1주차장,충청남도 보령시 신흑동 1437-3,충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,3,N,충청남도 보령시 대해로 869,충청남도 보령시 신흑동 2016,환경부(한국자동차환경협회),1661-9408,36.3061878,126.5195841,2019-09-07,4510000,충청남도 보령시,
머드광장,"충청남도 보령시 신흑동 2279, 입구 우측 안쪽",충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,3,N,충청남도 보령시 머드로 123,충청남도 보령시 신흑동 2267-3,환경부(한국자동차환경협회),1661-9408,36.3155199,126.5107767,2019-09-07,4510000,충청남도 보령시,
무창포해수욕장 제6공영주차장,"충청남도 보령시 웅천읍 독산리 784-2, 입구 좌측",충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,3,N,,충청남도 보령시 웅천읍 독산리 784-2,환경부(한국자동차환경협회),1661-9408,36.2386686195,126.531016432,2019-09-07,4510000,충청남도 보령시,
주포면사무소,충청남도 보령시 주포면 보령읍성길 38-1,충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,3,N,충청남도 보령시 주포면 보령읍성길 38-1,충청남도 보령시 주포면 보령리 425-1,환경부(한국자동차환경협회),1661-9408,36.4155596086,126.586961596,2019-09-07,4510000,충청남도 보령시,
궁촌동 공영주차장,충청남도 보령시 궁촌동 43-2,충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,충청남도 보령시 수청3길 29,충청남도 보령시 궁촌동 43-2,환경부(한국자동차환경협회),1661-9408,36.3432699,126.5968644,2019-09-07,4510000,충청남도 보령시,
장현보건진료소,충청남도 보령시 청라면 장현리 760-9,충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,충청남도 보령시 청라면 오서산길 44,충청남도 보령시 청라면 장현리 811-3,환경부(한국자동차환경협회),1661-9408,36.4204924,126.6628339,2019-09-07,4510000,충청남도 보령시,
청라면 사무소,충청남도 보령시 청라면 원모루길 219,충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,충청남도 보령시 청라면 원모루길 219,충청남도 보령시 청라면 나원리 928-2,환경부(한국자동차환경협회),1661-9408,36.3902982,126.6733159,2019-09-07,4510000,충청남도 보령시,
보령지사,충청남도 보령시 옥마로 60,충청남도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,충청남도 보령시 옥마로 60,충청남도 보령시 명천동 58-7,한국전력,041-930-7232,36.3376851,126.6234265,2019-09-07,4510000,충청남도 보령시,
보령시청 대천1동사무소,충청남도 보령시 대천로35 주차장(대천동 170-1),충청남도,연중무휴,00:00,23:59,Y,N,AC완속,1,,N,충청남도 보령시 대천로35,충청남도 보령시 대천동 170-1,지엔텔,1544-4279,36.3518490,126.5970914,2019-09-07,4510000,충청남도 보령시,
보령시청 대천4동사무소,충청남도 보령시 보령남로 49 주차장(명천동 442-16),충청남도,연중무휴,00:00,23:59,Y,N,AC완속,1,,N,충청남도 보령시 보령남로 49,충청남도 보령시 명천동 442-16,지엔텔,1544-4279,36.3404765,126.6008867,2019-09-07,4510000,충청남도 보령시,
보령시청 대천5동사무소,충청남도 보령시 대천항로 204 주차장(신흑동 산221-19),충청남도,연중무휴,00:00,23:59,Y,N,AC완속,1,,N,충청남도 보령시 대천항로 204,충청남도 보령시 신흑동 산221-19,지엔텔,1544-4279,36.3170275,126.5150374,2019-09-07,4510000,충청남도 보령시,
보령시청 주산면사무소,충청남도 보령시 주산면 충서로 389-6 주차장(야룡리 181-2),충청남도,연중무휴,00:00,23:59,Y,N,AC완속,1,,N,충청남도 보령시 주산면 충서로 389-6,충청남도 보령시 주산면 야룡리 181-2,지엔텔,1544-4279,36.1984999,126.6317961,2019-09-07,4510000,충청남도 보령시,
보령시청 주포면사무소,충청남도 보령시 주포면 질재로 47-10 주차장(보령리 425-2),충청남도,연중무휴,00:00,23:59,Y,N,AC완속,1,,N,충청남도 보령시 주포면 질재로 47-10,충청남도 보령시 주포면 보령리 425-2,지엔텔,1544-4279,36.4150197,126.5880153,2019-09-07,4510000,충청남도 보령시,
보령시청 오천면사무소,충청남도 보령시 오천면 충청수영로 826 주차장(소성리 665-2),충청남도,연중무휴,00:00,23:59,Y,N,AC완속,1,,N,충청남도 보령시 오천면 충청수영로 826,충청남도 보령시 오천면 소성리 665-2,지엔텔,1544-4279,36.4383204,126.5225039,2019-09-07,4510000,충청남도 보령시,
천북면사무소,충청남도 보령시 천북면 홍보로 462 지상주차장,충청남도,연중무휴,00:00,23:59,Y,N,AC완속,2,,N,충청남도 보령시 천북면 홍보로 462,충청남도 보령시 천북면 하만리 130-16,지엔텔,1544-4279,36.4788306,126.5271482,2019-09-07,4510000,충청남도 보령시,
대천2동주민센터,충청남도 보령시 중앙로 142-16 지상주차장,충청남도,연중무휴,00:00,23:59,Y,N,AC완속,2,,N,충청남도 보령시 중앙로 142-16,충청남도 보령시 대천동 408-7,지엔텔,1544-4279,36.3532507,126.5897679,2019-09-07,4510000,충청남도 보령시,
대천3동주민센터,충청남도 보령시 대청로 167 지상주차장,충청남도,연중무휴,00:00,23:59,Y,N,AC완속,2,,N,충청남도 보령시 대청로 167,충청남도 보령시 동대동 290-5,지엔텔,1544-4279,36.3561231,126.6113423,2019-09-07,4510000,충청남도 보령시,
성주면사무소,충청남도 보령시 성주면 심원계곡로 6-7 지상주차장,충청남도,연중무휴,00:00,23:59,Y,N,AC완속,1,,N,충청남도 보령시 성주면 심원계곡로 6-7,충청남도 보령시 성주면 성주리 191-1,지엔텔,1544-4279,36.3360941978,126.6513689426,2019-09-07,4510000,충청남도 보령시,
정은스카이빌아파트,"충청남도 보령시 명천중앙길 20 (명천동, 정은빌딩) 주차장",충청남도,연중무휴,00:00,23:59,Y,N,AC완속,2,,N,충청남도 보령시 명천중앙길 20,충청남도 보령시 명천동 1009,케이티,1522-4700,36.3440577,126.6011880,2019-09-07,4510000,충청남도 보령시,
태백시청 후문주차장,"강원도 태백시 태붐로 21(황지동,태백시청)",강원도,연중무휴,0:00,24:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,"강원도 태백시 태붐로 21(황지동,태백시청)",강원도 태백시 황지동 244-3,환경부(한국자동차환경협회),1661-9408,37.1643031,128.9837398,2019-06-13,4220000,강원도 태백시,
GS 연화주유소,강원도 태백시 강원남부로 302(황지동),강원도,연중무휴,0:00,24:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,강원도 태백시 강원남부로 302(황지동),강원도 태백시 천제단길 162,환경부(한국자동차환경협회),1661-9408,37.1704508,129.019529,2019-06-13,4220000,강원도 태백시,
태백산국립공원 당골제1주차장,강원도 태백시 소도동 326(소도동),강원도,연중무휴,0:00,24:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,강원도 태백시 소도동 326(소도동),강원도 태백시 소도동326,환경부(한국자동차환경협회),1661-9408,37.1142291,128.9077006,2019-06-13,4220000,강원도 태백시,
태백산국립공원 당골제1주차장,강원도 태백시 소도동 327(소도동),강원도,연중무휴,0:00,24:00,N,Y,DC차데모+AC3상+DC콤보,,2,N,강원도 태백시 소도동 327(소도동),강원도 태백시 소도동326,환경부(한국자동차환경협회),1661-9408,37.1142291,128.9077006,2019-06-13,4220000,강원도 태백시,
태백산국립공원 유일사 주차장,강원도 태백시 태백산로 4246-1(혈동),강원도,연중무휴,0:00,24:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,강원도 태백시 태백산로 4246-1(혈동),강원도 태백시 혈동 260-68,환경부(한국자동차환경협회),1661-9408,37.1120753,128.8703401,2019-06-13,4220000,강원도 태백시,
태백산 국립공원 유일사 주차장,강원도 태백시 태백산로 4246-2(혈동),강원도,연중무휴,0:00,24:00,N,Y,DC차데모+AC3상+DC콤보,,2,N,강원도 태백시 태백산로 4246-2(혈동),강원도 태백시 혈동 260-68,환경부(한국자동차환경협회),1661-9408,37.1120753,128.8703401,2019-06-13,4220000,강원도 태백시,
한국전력 태백지사,"강원도 태백시 반딧불길 7(황지동,한국전력태백지사)",강원도,연중무휴,0:00,24:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,"강원도 태백시 반딧불길 7(황지동,한국전력태백지사)",강원도 태백시 황지동 201-22,한국전력,123,37.1579082,128.9844544,2019-06-13,4220000,강원도 태백시,
이마트 태백점,강원도 태백시 굴거랑길 4(화전동),강원도,연중무휴,0:00,24:00,N,Y,DC차데모+AC3상+DC콤보,,1,N,강원도 태백시 굴거랑길 4(화전동),강원도 태백시 화전동 113,한국전력,123,37.1999675,128.9596287,2019-06-13,4220000,강원도 태백시,
태백시 LGBESTSHOP(태백점),강원도 태백시 번영로 367(황지동),강원도,연중무휴,0:00,24:00,Y,N,,1,,N,강원도 태백시 번영로 367(황지동),강원도 태백시 황지동 29-44,포스코ICT,154-280-1114,37.1718593,128.9912304,2019-06-13,4220000,강원도 태백시,
상장동행정복지센터,"강원도 태백시 태백로 1182(황지동,상장동행정복지센터)",강원도,연중무휴,0:00,24:00,Y,N,,1,,N,"강원도 태백시 태백로 1182(황지동,상장동행정복지센터)",강원도 태백시 황지동 621-193,에버온,1661-7766,37.1394108,128.9288164,2019-06-13,4220000,강원도 태백시,
황연동행정복지센터,"강원도 태백시 광장로 31(황지동, 황연동행정복지센터)",강원도,연중무휴,0:00,24:00,Y,N,,1,,N,"강원도 태백시 광장로 31(황지동, 황연동행정복지센터)",강원도 태백시 황지동 274-735,에버온,1661-7766,37.1787471,128.9844557,2019-06-13,4220000,강원도 태백시,
황지동행정복지센터,"강원도 태백시 황지로 133(황지동,황지동행정복지센터)",강원도,연중무휴,0:00,24:00,Y,N,,1,,N,"강원도 태백시 황지로 133(황지동,황지동행정복지센터)",강원도 태백시 황지동 47,에버온,1661-7766,37.1707941,128.9894148,2019-06-13,4220000,강원도 태백시,
칠곡군청,칠곡군청,경상북도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC차콤보,0,1,N,경상북도 칠곡군 왜관읍 군청1길 80,,환경부(한국자동차환경협회),,35.9954818292,128.4016023,2019-06-14,5220000,경상북도 칠곡군,
동명휴게소(부산방향),동명휴게소,경상북도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC차콤보,0,1,N,경상북도 칠곡군 동명면 중앙고속도로 123,,환경부(한국자동차환경협회),,36.0049952176,128.548116692,2019-06-14,5220000,경상북도 칠곡군,
동명휴게소(춘천방향),동명휴게소,경상북도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC차콤보,0,1,N,경상북도 칠곡군 동명면 중앙고속도로 122,,환경부(한국자동차환경협회),,36.0070848032,128.547638508,2019-06-14,5220000,경상북도 칠곡군,
칠곡휴게소(부산방향),칠곡휴게소,경상북도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC차콤보,0,4,N,경상북도 칠곡군 왜관읍 경부고속도로 159,,환경부(한국자동차환경협회),,36.0194789688,128.427797861,2019-06-14,5220000,경상북도 칠곡군,
칠곡휴게소(서울방향),칠곡휴게소,경상북도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC차콤보,0,2,N,경상북도 칠곡군 왜관읍 경부고속도로 159,,환경부(한국자동차환경협회),,36.0194789688,128.427797861,2019-06-14,5220000,경상북도 칠곡군,
동명면평생학습복지센터,동명면평생학습복지센터,경상북도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC차콤보,0,3,N,경상북도 칠곡군 동명면 동명팔거천2길 9,,환경부(한국자동차환경협회),,35.9848964217,128.552296401,2019-06-14,5220000,경상북도 칠곡군,
의왕휴게소(의왕방향),"의왕시 오전로 24, 의왕휴게소 건물 오른쪽",경기도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,경기도 의왕시 오전로 24,경기도 의왕시 왕곡동 260,환경부(한국자동차환경협회),1661-9408,37.347478,126.984057,2019-03-29,4030000,경기도 의왕시,
의왕휴게소(서울방향),"의왕시 오전로 24, 하이패스 안내소 뒷편",경기도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,경기도 의왕시 오전로 24,경기도 의왕시 왕곡동 260,환경부(한국자동차환경협회),1661-9408,37.347478,126.984057,2019-03-29,4030000,경기도 의왕시,
롯데마트,"의왕시 계원대학로 7-0(내손동), 롯데마트 3층 주차장 카센터 옆",경기도,"매월 둘째, 넷째 수요일 휴무",10:00,23:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,경기도 의왕시 계원대학로 7-0(내손동),경기도 의왕시 내손동 743 롯데마트의왕점,환경부(한국자동차환경협회),1661-9408,37.380165,126.973616,2019-03-29,4030000,경기도 의왕시,
의왕경찰서,"의왕시 오봉로 10, 주차장 출입구 왼쪽(민원실 반대편)",경기도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,경기도 의왕시 오봉로 10,경기도 의왕시 고천동 231-1,에스트래픽,080-805-0010,37.344953,126.974059,2019-03-29,4030000,경기도 의왕시,
의왕시청 공영주차장,"의왕시 시청로 11, 시청 정문 우측 대주차장",경기도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,2,N,경기도 의왕시 시청로 11,경기도 의왕시 고천동 171 의왕시청,한국전기차충전서비스,1522-1782,37.345168,126.967840,2019-03-29,4030000,경기도 의왕시,
내손체육공원 주차빌딩,"의왕시 내손순환로 139, 2층 주차장 오른쪽 끝",경기도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,Y,경기도 의왕시 내손순환로 139,경기도 의왕시 내손동 674 주차빌딩,지엔텔,1544-4279,37.386699,126.983528,2019-03-29,4030000,경기도 의왕시,
내손1동 주민센터,"의왕시 갈미로 71, 지하주차장 출입구 왼쪽 기둥 옆",경기도,"평일(주말, 공휴일 휴무)",09:00,21:00,Y,N,AC완속,1,0,N,경기도 의왕시 갈미로 71,경기도 의왕시 내손동 787 내손1동 주민센터,포스코ICT,1600-4047,37.378192,126.975615,2019-03-29,4030000,경기도 의왕시,
내손2동 주민센터,"의왕시 복지로 109, 지하주차장 출입구 2회 좌회전 안쪽",경기도,연중무휴,00:00,00:00,Y,N,AC완속,1,0,Y,경기도 의왕시 복지로 109,경기도 의왕시 내손동 644-1,케이티,1522-4700,37.387474,126.981585,2019-03-29,4030000,경기도 의왕시,
자연학습공원 공영주차장,"의왕시 왕송못동로 307, 자연학습공원 공영주차장 입구 오른쪽",경기도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,Y,경기도 의왕시 왕송못동로 307(월암동),경기도 의왕시 월암동 543-3 자연학습공원 공영주차장,지엔텔,1544-4279,37.307121,126.952258,2019-03-29,4030000,경기도 의왕시,
국민체육센터,"의왕시 복지로 27, 체육센터 출입구 좌측 주차장 안쪽",경기도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,경기도 의왕시 복지로 27,경기도 의왕시 내손동 626 의왕국민체육센터,한국전기차충전서비스,1522-1782,37.381471,126.974722,2019-03-29,4030000,경기도 의왕시,
포일 공영주차장,"의왕시 정우2길 6, 포일성당 아랫쪽",경기도,연중무휴,00:00,00:00,Y,N,AC완속,1,0,Y,경기도 의왕시 정우2길 6,경기도 의왕시 내손동 525,지엔텔,1544-4279,37.382833,126.982287,2019-03-29,4030000,경기도 의왕시,
부곡체육공원,"의왕시 부곡공원길 6, 출입구쪽 첫번째 주차공간 안쪽",경기도,연중무휴,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,경기도 의왕시 부곡공원길 6,경기도 의왕시 월암동 421,한국전기차충전서비스,1522-1782,37.314116,126.959541,2019-03-29,4030000,경기도 의왕시,
청계동 주민센터,의왕시 안양판교로 232 출입구 들어가서 정면,경기도,"평일(주말, 공휴일 휴무)",00:00,00:00,Y,N,AC완속,1,0,N,경기도 의왕시 안양판교로 232,경기도 의왕시 포일동 602-15,케이티,1522-4700,37.388584,126.996084,2019-03-29,4030000,경기도 의왕시,
보은군청 대형주차장,군청 입구 대형주차장(해병대 초소옆),충청북도,없음,00:00,23:59,N,Y,,,5,N,충청북도 보은군 보은읍 군청길 38-1,,한국자동차환경협회,1661-9408,36.48819412,127.7291167,2019-05-17,4420000,충청북도 보은군,
